Timestamp,Jitter,Latency,Download Bandwidth,Upload Bandwidth,Download Throughput,Upload Throughput,Packet Loss
2022-03-18 20:26:39+00:00,2.719,31.949,26555237,2270900,0.1665034384385518,0.01621131172421693,0.0
2022-03-18 20:48:05+00:00,5.468,42.538,39537571,3882338,0.24551730363068028,0.030350607726740492,0.3401360544217687
2022-03-18 21:26:18+00:00,0.123,31.891,23664701,1789595,0.1530691144943873,0.013771645069554623,0.0
2022-03-18 21:48:03+00:00,0.022,39.947,33071813,1834942,0.20957372386243878,0.014142264682861781,0.0
2022-03-18 22:26:24+00:00,2.696,53.212,17685200,7773825,0.11415151457315419,0.05752484062790428,0.0
2022-03-19 00:26:22+00:00,6.013,31.99,23752583,2405171,0.1475138880715244,0.01759374851717097,0.0
2022-03-19 00:44:55+00:00,0.067,53.26,39563530,2284715,0.28307464734833865,0.016528977676803728,3.30188679245283
2022-03-19 01:26:25+00:00,9.392,46.58,25418509,1808416,0.1781513671875,0.01397660148205405,2.0
2022-03-19 01:47:55+00:00,0.285,27.81,28444321,1633917,0.18889815673134036,0.011986185068463377,2.032520325203252
2022-03-19 02:26:08+00:00,5.59,37.1,21129583,3489483,0.1358315329433767,0.026267059742050618,5.333333333333333
2022-03-19 02:48:50+00:00,0.043,47.913,18642985,2317572,0.1116137614553411,0.015646932283592135,0.3333333333333333
2022-03-19 03:26:06+00:00,4.891,55.719,35698772,1319686,0.2036429690818985,0.010143242752124899,0.0
2022-03-19 03:44:49+00:00,2.632,42.609,23383031,1447060,0.15483843845671236,0.01114840973886875,0.0
2022-03-19 04:26:22+00:00,0.108,31.898,39053446,2479717,0.23967576241364555,0.01905513231010735,0.6666666666666666
2022-03-19 04:44:23+00:00,7.559,42.273,24210001,1249090,0.1706461450305901,0.009305704382435269,0.0
2022-03-19 05:26:12+00:00,4.12,47.893,36389836,1220105,0.26064955750102003,0.008609133529179793,0.8064516129032258
2022-03-19 05:44:58+00:00,7.987,39.975,38035795,2355534,0.2208324189855308,0.017727787382422432,0.0
2022-03-19 06:26:23+00:00,0.054,39.93,31892353,2590861,0.19985302997941448,0.01950311644161709,0.3333333333333333
2022-03-19 06:40:52+00:00,2.097,47.921,33951123,1960294,0.19424026857356017,0.014079568353644305,0.3333333333333333
2022-03-19 07:26:14+00:00,7.526,39.987,31404809,840859,0.19934910290861782,0.006584794442452641,1.0714285714285714
2022-03-19 07:49:53+00:00,0.118,39.881,9761323,2630081,0.05578623860677083,0.0188054176100606,0.0
2022-03-19 08:42:27+00:00,0.077,39.929,12440342,1360172,0.08119825336295114,0.009682762755756743,4.225352112676056
2022-03-19 08:56:55+00:00,0.279,31.599,12026343,1529356,0.07752151962185688,0.011316527785385626,1.6666666666666667
2022-03-19 09:42:18+00:00,0.216,31.809,21376573,1486402,0.13872824080003415,0.011440108547724098,0.6666666666666666
2022-03-19 10:02:10+00:00,1.419,42.512,24000342,2894262,0.14654197204980157,0.01930359656120773,0.3333333333333333
2022-03-19 10:42:21+00:00,0.087,43.889,30831043,1408518,0.1937234619140625,0.010594133563479454,0.3333333333333333
2022-03-19 11:04:38+00:00,0.168,47.811,34809281,1606260,0.23909885853690366,0.012105976076784658,1.1450381679389312
2022-03-19 11:42:23+00:00,1.643,48.025,39454765,1785776,0.27784541554132913,0.013007408094784444,0.0
2022-03-19 12:04:33+00:00,0.053,42.607,22955284,1211199,0.1575698526886231,0.0092400146484375,0.0
2022-03-19 12:42:23+00:00,66.331,37.245,38510196,1932487,0.2486278451366342,0.014122434438226337,0.0
2022-03-19 13:01:20+00:00,2.036,32.06,10102003,2412547,0.073812069908923,0.018838306635106498,0.0
2022-03-19 13:42:20+00:00,1.761,39.899,16486995,1134403,0.10462152002779837,0.008297472733717698,0.3333333333333333
2022-03-19 14:00:25+00:00,8.292,40.035,38329413,1420479,0.24366420254360585,0.010672185826750384,0.0
2022-03-19 14:54:44+00:00,0.114,47.845,31545073,2494921,0.21449193946460432,0.018244883703264898,1.5267175572519085
2022-03-19 15:16:35+00:00,0.022,47.98,32802798,2087543,0.2393860222663917,0.015765579921957193,1.7857142857142858
2022-03-19 16:09:29+00:00,0.118,31.793,29517542,2351240,0.1832377201940778,0.015922131032861747,4.230769230769231
2022-03-19 16:28:59+00:00,3.025,32.002,35730915,2185281,0.21776813364283923,0.015105640010584712,0.352112676056338
2022-03-19 17:08:29+00:00,0.084,39.891,24264026,2560933,0.16561471178614134,0.01841096694847859,0.3333333333333333
2022-03-19 17:30:57+00:00,2.73,37.208,24481679,2054202,0.16177406975655645,0.015445475430935699,0.36764705882352944
2022-03-19 18:08:25+00:00,5.313,37.448,37830094,1440945,0.2685295123530577,0.010284932454427083,0.4329004329004329
2022-03-19 18:33:49+00:00,8.101,39.951,32412484,1687439,0.20153486007247026,0.01096859026571663,0.0
2022-03-19 19:08:30+00:00,1.429,37.206,38501595,2696885,0.2407599336007761,0.020007968356523197,0.6666666666666666
2022-03-19 19:23:19+00:00,0.348,39.681,12890502,3445423,0.08477400818115169,0.02627372339844498,2.6666666666666665
2022-03-19 20:09:42+00:00,5.467,31.888,27922588,2530504,0.18045523425917637,0.01876093548404561,0.3333333333333333
2022-03-19 20:28:40+00:00,63.777,32.029,9872908,1328536,0.06844753990376609,0.009578060765491512,0.36900369003690037
2022-03-19 21:08:26+00:00,0.112,46.416,25370336,2141876,0.1497853735964883,0.016120412282594265,0.3333333333333333
2022-03-19 21:33:51+00:00,5.056,39.854,20648707,1666947,0.12049252971337507,0.011773436066465937,1.0
2022-03-19 22:08:57+00:00,1.354,42.62,38742507,2348582,0.2754463430174662,0.015883970893603872,0.0
2022-03-19 22:35:37+00:00,4.234,39.793,36097855,2780399,0.2560220366542779,0.020516286678974305,0.0
2022-03-19 23:10:08+00:00,1.088,47.88,32790537,2600123,0.2196355753580729,0.01867563528946908,0.3333333333333333
2022-03-20 00:10:32+00:00,5.216,37.296,8823698,1473024,0.048343073252469844,0.010626202804252199,0.0
2022-03-20 00:33:28+00:00,0.199,43.844,38175778,2618190,0.2603744834710744,0.01966940796909937,1.6528925619834711
2022-03-20 01:10:27+00:00,0.19,47.833,35712666,3051671,0.23084441382440923,0.02276614834280575,0.3333333333333333
2022-03-20 01:32:44+00:00,2.009,47.967,26123467,787143,0.17590296642655573,0.005637437119093077,0.33444816053511706
2022-03-20 02:33:24+00:00,0.033,39.917,31290430,1537702,0.20635045683522646,0.011648427271239452,0.0
2022-03-20 02:52:06+00:00,0.055,26.568,36699542,2314522,0.25136857824909575,0.015307741757351348,0.3333333333333333
2022-03-20 05:38:39+00:00,2.139,47.884,24180642,887204,0.1720091112616922,0.006591061655705244,2.5210084033613445
2022-03-20 05:53:24+00:00,4.077,39.884,22977053,1996135,0.141626175024362,0.015023129485374273,0.3333333333333333
2022-03-20 09:17:53+00:00,0.234,33.08,23507496,2251042,0.14944747060338057,0.017210629111842107,0.7352941176470589
2022-03-20 10:02:04+00:00,2.042,39.964,26861504,1595806,0.193434257021357,0.011609689480987727,4.562737642585551
2022-03-20 10:22:13+00:00,1.452,47.9,10234310,1446406,0.05729660656240632,0.010749375192742598,0.3333333333333333
2022-03-20 10:44:24+00:00,0.218,42.408,26514460,1398014,0.17710381492939037,0.010721967381104938,0.0
2022-03-20 12:24:23+00:00,0.064,31.937,23976511,3298723,0.16441509172028188,0.02383329450560564,0.0
2022-03-20 12:39:07+00:00,7.888,39.755,24633560,1683577,0.15491028319792222,0.011853406727274243,0.3333333333333333
2022-03-20 13:26:05+00:00,6.751,46.22,9954722,1721627,0.06343329470538153,0.012672296281157453,0.3333333333333333
2022-03-20 13:44:37+00:00,5.936,40.044,29271453,1927824,0.1897071027930403,0.01399700927734375,1.3377926421404682
2022-03-20 14:24:26+00:00,0.096,33.228,24965050,1994108,0.15207352698298085,0.014879878950449028,1.0
2022-03-20 14:39:35+00:00,6.682,53.314,20996784,2762235,0.12265140965947435,0.020370162899767452,0.3333333333333333
2022-03-20 15:25:57+00:00,4.013,39.969,24544282,1571066,0.16672849342676166,0.011830232685899455,1.2295081967213115
2022-03-20 15:40:38+00:00,2.679,53.293,21513748,1084906,0.14730750534599776,0.00762781845828885,1.0
2022-03-20 16:44:17+00:00,0.139,39.861,12493405,2843591,0.07961054784281818,0.018332432396337143,3.0434782608695654
2022-03-20 17:10:25+00:00,0.059,31.915,9301814,2424375,0.063703811281477,0.018267747131833816,1.0
2022-03-20 17:43:36+00:00,1.705,46.592,35803607,3688949,0.20325912121865009,0.02820290666285569,1.0
2022-03-20 18:05:39+00:00,6.021,47.979,16460180,1614654,0.11788445049993063,0.010409264394998917,0.0
2022-03-20 20:35:20+00:00,0.151,53.179,28718010,3539071,0.21030862277460877,0.027054998535498424,1.5037593984962405
2022-03-20 20:53:45+00:00,0.147,31.861,33771335,1581411,0.20881744252566853,0.011564240859749168,0.0
2022-03-20 21:36:40+00:00,8.018,40.023,14498494,2965775,0.09585989647331097,0.019320553630560646,0.6666666666666666
2022-03-20 21:55:36+00:00,1.047,43.978,36979145,3121688,0.2542402757321551,0.020138560795411913,1.0
2022-03-20 22:35:36+00:00,1.328,58.62,13399859,867120,0.0812138671875,0.006447503891791333,0.3333333333333333
2022-03-21 00:03:30+00:00,0.045,42.575,28869533,1470135,0.19086644440089812,0.01056108478547669,1.1029411764705883
2022-03-21 00:45:06+00:00,0.315,46.439,35732969,1590633,0.22121890928191162,0.011680346542895794,0.3333333333333333
2022-03-21 01:03:53+00:00,0.129,42.534,42215802,3536896,0.26243875573843567,0.025016144599295867,0.0
2022-03-21 01:44:55+00:00,1.383,31.783,37523169,2914172,0.21733102915964245,0.02197547880523165,1.0
2022-03-21 02:10:06+00:00,3.057,47.916,15892185,1522895,0.1038562585258039,0.012397215257063094,1.0
2022-03-21 02:45:59+00:00,0.149,46.522,32914126,1570844,0.1981529193626675,0.011429933611734337,0.3333333333333333
2022-03-21 03:04:14+00:00,0.041,39.904,29000142,2367875,0.204573841379191,0.017751666861520687,0.0
2022-03-21 03:45:25+00:00,0.05,39.909,33951298,2185446,0.23243159817000425,0.0158728439182516,1.0
2022-03-21 04:03:54+00:00,0.135,37.168,33285914,3710038,0.2275351487544545,0.028018046414925685,0.0
2022-03-21 04:44:54+00:00,4.068,39.871,23032466,2670322,0.12434543737082329,0.01981136255096971,0.0
2022-03-21 05:03:00+00:00,0.11,37.156,28728848,2029380,0.19268463385096243,0.014661333589461638,0.0
2022-03-21 05:44:49+00:00,0.215,47.847,13559705,2164195,0.07251464827488052,0.014496256673242213,0.0
2022-03-21 06:02:23+00:00,0.045,39.895,37327315,3477913,0.25211077656628483,0.02590897409539474,0.5050505050505051
2022-03-21 06:44:53+00:00,2.68,37.316,35314046,1736486,0.21807827168933014,0.013398810084086346,0.33444816053511706
2022-03-21 07:03:27+00:00,6.598,53.211,39212096,2458068,0.2509215641898291,0.01830424094686703,1.0
2022-03-21 07:51:55+00:00,0.039,39.915,9931295,1491018,0.06972788655632352,0.011118104134705176,1.3605442176870748
2022-03-21 08:13:51+00:00,0.124,31.814,32893784,2465677,0.20001607506889238,0.01880402260638298,0.37593984962406013
2022-03-21 08:52:34+00:00,2.739,42.645,17469258,2127913,0.1140746714582388,0.016414029858575523,13.377926421404682
2022-03-21 09:07:10+00:00,0.066,47.875,25280633,2092307,0.17260349898697333,0.015347526720631978,0.0
2022-03-21 09:54:04+00:00,2.041,47.998,29501223,1927806,0.19537028612007593,0.013938791940638746,0.7220216606498195
2022-03-21 10:08:36+00:00,3.984,51.977,35650373,1932438,0.24270578129654988,0.014643107156995157,1.3761467889908257
2022-03-21 10:51:39+00:00,0.133,55.852,23622969,2061164,0.15437515639190816,0.015383047216078815,0.3333333333333333
2022-03-21 11:15:20+00:00,2.146,47.869,17008620,1252858,0.08939773418238156,0.008765448898565573,0.0
2022-03-21 11:51:39+00:00,0.104,27.885,31442970,3707587,0.20240718329995502,0.028061229252262426,1.3333333333333333
2022-03-21 12:13:04+00:00,0.06,39.909,13505011,1843272,0.09038082684460359,0.013154812270080031,0.3333333333333333
2022-03-21 12:51:57+00:00,2.602,42.585,29217241,988956,0.1851653839154044,0.0076075116076846395,0.6666666666666666
2022-03-21 13:07:03+00:00,0.176,43.818,35264068,1468281,0.2468552616112266,0.010985445165457188,0.6666666666666666
2022-03-21 13:52:21+00:00,5.957,55.977,23339115,1950817,0.1504998291015625,0.014531077355413976,0.6666666666666666
2022-03-21 14:06:56+00:00,142.006,56.04,9132098,4354725,0.06298285499885455,0.029173762603999932,1.0
2022-03-21 14:52:23+00:00,6.191,47.889,24472373,1315564,0.14914161259177397,0.010067158794912353,0.6666666666666666
2022-03-21 15:07:13+00:00,0.031,47.956,27506277,1869454,0.18504707008471136,0.012930096896036056,0.3333333333333333
2022-03-21 15:52:25+00:00,2.587,46.621,29253301,1874205,0.21060438429802456,0.014195262632287509,3.252032520325203
2022-03-21 16:13:18+00:00,1.996,39.988,10970479,2251718,0.07701283364096126,0.01671078963237104,0.3333333333333333
2022-03-21 17:00:23+00:00,0.887,38.732,30886081,1474511,0.18730465495876375,0.010999472217272325,0.6666666666666666
2022-03-21 17:22:05+00:00,1.095,39.783,9986974,3443941,0.0636322235036238,0.02374538221217936,0.6666666666666666
2022-03-21 17:59:55+00:00,4.082,47.904,16204921,3060297,0.10829216915124557,0.022691264651334166,0.4672897196261682
2022-03-21 18:17:43+00:00,0.283,39.719,21292261,2204527,0.13426832123239832,0.016279283545188473,0.3333333333333333
2022-03-21 19:00:19+00:00,0.086,47.85,37030045,2454567,0.21695440239867228,0.01847587632064664,0.3333333333333333
2022-03-21 19:22:53+00:00,3.932,37.227,37324755,2802703,0.22497145182291667,0.021288206914493724,0.6666666666666666
2022-03-21 20:00:00+00:00,0.133,27.898,33256611,663443,0.20028216803251808,0.00496052288216972,0.6666666666666666
2022-03-21 20:19:03+00:00,0.026,37.266,34167267,1476849,0.2204621445213588,0.01128341805221688,1.3333333333333333
2022-03-21 21:00:20+00:00,1.038,39.999,26101564,1988119,0.18804674808264354,0.014504369693728111,0.8333333333333334
2022-03-21 21:18:52+00:00,0.054,39.886,30285003,2293248,0.2187545459955565,0.01744230581883548,0.8438818565400844
2022-03-21 22:00:02+00:00,3.958,42.61,21667631,2011825,0.15032794990828566,0.013774306240141955,0.390625
2022-03-21 22:36:51+00:00,1.025,43.892,32357376,1888232,0.1993582298874442,0.014748622426766486,0.3333333333333333
2022-03-21 23:00:10+00:00,2.172,39.852,29743026,1708226,0.21394648815526615,0.012952511227464969,0.38461538461538464
2022-03-22 00:14:55+00:00,2.704,42.581,24715748,1553573,0.17820557771734488,0.011077954184664495,0.0
2022-03-22 01:00:24+00:00,0.08,47.884,29882411,1771602,0.19846225958286506,0.01252702019605992,2.0
2022-03-22 01:20:38+00:00,0.043,39.857,28029849,3810766,0.2032210753306986,0.02695680718814943,1.0869565217391304
2022-03-22 02:18:41+00:00,1.085,31.917,28720430,2191887,0.19295589938001984,0.01594141009524743,0.0
2022-03-22 02:40:55+00:00,1.328,47.923,29285972,791776,0.18828517583851875,0.005934180729861575,1.0
2022-03-22 03:52:32+00:00,2.14,39.963,31851369,1944893,0.22679159962528223,0.014699242516621344,0.4032258064516129
2022-03-22 04:15:21+00:00,3.97,31.864,42798012,3031951,0.2705466656250521,0.021165532186148497,0.0
2022-03-22 04:51:19+00:00,2.077,47.977,30217863,2283574,0.1922782046284051,0.01713527708029767,0.0
2022-03-22 05:10:12+00:00,0.085,31.892,42831312,811117,0.2434074708495801,0.005666503743554661,0.0
2022-03-22 05:53:23+00:00,4.043,31.998,18643283,1560814,0.08885785094206805,0.011221173276235053,0.6666666666666666
2022-03-22 06:11:52+00:00,0.103,39.844,39830755,3634065,0.27789386256845694,0.025772757886839047,0.0
2022-03-22 06:51:22+00:00,2.271,31.792,35405504,2997090,0.22262675347120975,0.019922053917180212,1.3333333333333333
2022-03-22 07:14:22+00:00,0.119,39.79,37664392,3798535,0.2407674267555343,0.02664563344679043,0.0
2022-03-22 07:53:44+00:00,7.269,39.91,25822713,1558744,0.16174850418112172,0.011028220899023243,15.666666666666666
2022-03-22 08:15:53+00:00,0.073,39.888,19041754,3635727,0.1192938341787195,0.02632791779517937,0.0
2022-03-22 08:53:38+00:00,0.085,31.891,29387114,1255857,0.1867873552884135,0.009457244658106831,0.0
2022-03-22 09:11:37+00:00,1.002,39.961,32585724,2517287,0.2296329607164612,0.01888172843239524,0.0
2022-03-22 10:19:17+00:00,0.389,46.304,32830405,2311265,0.23318013870183465,0.0169757080078125,0.8928571428571429
2022-03-22 10:41:30+00:00,0.068,42.607,31059911,2535723,0.1877882455203579,0.018780517578125,0.6666666666666666
2022-03-22 11:31:59+00:00,0.139,31.873,25086717,2617254,0.15911839208323963,0.019643111360149478,0.0
2022-03-22 11:50:20+00:00,0.066,39.881,23691104,1782585,0.17431909772095922,0.012488300001250084,1.3333333333333333
2022-03-22 12:30:55+00:00,0.244,31.768,27919343,1700503,0.1881746385918289,0.01311976321973596,0.0
2022-03-22 12:50:08+00:00,1.03,43.92,27551289,1649684,0.19219130422933386,0.013462311141558806,0.0
2022-03-22 13:30:39+00:00,0.097,31.892,26147520,1436632,0.17298992029736446,0.011034541364721158,0.0
2022-03-22 13:47:33+00:00,1.381,31.939,34718446,2071617,0.23788482654282608,0.015816335279615804,0.4807692307692308
2022-03-22 14:30:36+00:00,0.061,55.906,37642489,880094,0.22818044799186693,0.006689100668463908,1.3333333333333333
2022-03-22 14:45:16+00:00,2.046,39.912,41504006,1620263,0.23046119789605585,0.012280828228495811,0.0
2022-03-22 15:30:19+00:00,0.027,42.599,31582116,1865614,0.1966630976229189,0.01435824088722889,0.0
2022-03-22 15:52:25+00:00,2.272,39.537,19735680,2079617,0.13857833114873166,0.015664171816697763,2.3333333333333335
2022-03-22 16:30:35+00:00,0.073,47.906,27056480,1223437,0.1750356867203634,0.009197319136189116,7.333333333333333
2022-03-22 16:55:40+00:00,2.019,39.988,33534569,1730719,0.23851402535976973,0.01316138418235503,22.0
2022-03-22 17:30:40+00:00,6.576,37.298,41351830,1286170,0.2734918183200704,0.009791872968048688,0.3333333333333333
2022-03-22 17:48:05+00:00,8.052,39.771,25050916,2382645,0.1495147475194362,0.017859809969527206,0.0
2022-03-22 18:30:22+00:00,5.426,42.568,25980439,2478727,0.1610111812016109,0.018802234018310084,0.0
2022-03-22 18:48:26+00:00,6.523,47.211,33002420,4020088,0.19447508757585658,0.02935366573537799,0.3333333333333333
2022-03-22 19:31:17+00:00,2.752,37.282,24426791,1105893,0.15284288937807824,0.00831568845406106,1.4814814814814814
2022-03-22 19:49:27+00:00,2.043,31.935,28249137,3201264,0.18261736635760073,0.023719518629687655,0.3333333333333333
2022-03-22 20:30:52+00:00,13.621,53.38,22715075,2248167,0.16676487813469107,0.015580222708079827,2.247191011235955
2022-03-22 20:56:56+00:00,4.049,31.817,12395580,2707438,0.07787184065264048,0.01992030803973858,1.3888888888888888
2022-03-22 21:30:40+00:00,2.146,39.887,15252280,2100089,0.10223922826111861,0.015721870930989583,0.0
2022-03-22 21:46:42+00:00,0.123,31.871,29617661,1435870,0.1877389048557476,0.010555294563668863,0.0
2022-03-22 22:30:38+00:00,2.194,47.8,29312164,2873208,0.2015637046037965,0.01943484143264192,0.3333333333333333
2022-03-23 00:44:20+00:00,0.144,37.156,22951624,2816110,0.1551117538272691,0.01920822634920453,0.0
2022-03-23 00:58:46+00:00,5.975,39.951,7262164,1156379,0.05687221064986639,0.008331488024496283,0.0
2022-03-23 01:45:13+00:00,0.154,42.521,12815952,588897,0.08690813395182291,0.004374340727594693,0.0
2022-03-23 02:05:08+00:00,0.087,47.866,21957831,2333670,0.14651363837538717,0.0168733286208414,0.0
2022-03-23 02:45:08+00:00,5.725,39.973,38640265,1375735,0.228628002737707,0.009021128849694339,0.0
2022-03-23 02:59:50+00:00,2.236,39.803,30657203,1922451,0.22464629119091736,0.014448982091550794,0.0
2022-03-23 03:44:23+00:00,6.632,37.328,12985180,3295993,0.08323599039713542,0.02251849133146056,5.0
2022-03-23 04:03:27+00:00,1.027,43.93,40379316,1333141,0.2818743216936606,0.009879823449539811,0.4424778761061947
2022-03-23 04:44:23+00:00,0.218,39.813,26354918,2589886,0.1712753688505595,0.018688849222189333,0.0
2022-03-23 05:02:37+00:00,2.714,37.209,34224025,3227622,0.2343610808654271,0.022792648712422866,0.3401360544217687
2022-03-23 05:50:51+00:00,0.126,55.909,23255137,4045243,0.15311071846493876,0.02822905616347007,0.3333333333333333
2022-03-23 06:09:43+00:00,3.991,42.726,28555529,2462565,0.19094653251690838,0.018352877709173387,0.390625
2022-03-23 06:50:41+00:00,0.114,42.555,31112743,2205170,0.21677403541127588,0.015489739938533816,0.4424778761061947
2022-03-23 07:09:07+00:00,120.081,33.224,29221189,2003966,0.2034815049120612,0.014403710781208322,6.333333333333333
2022-03-23 07:50:22+00:00,1.427,37.237,25868032,1161345,0.1877691622496809,0.008817381593538249,0.0
2022-03-23 08:08:36+00:00,2.167,55.665,25659350,2087626,0.17425363669476474,0.014847703404278378,0.7142857142857143
2022-03-23 08:50:38+00:00,1.107,39.89,38829566,4517416,0.28133087240107524,0.03521201898344606,1.0695187165775402
2022-03-23 09:11:51+00:00,0.363,47.764,17752158,1424790,0.11868735698521447,0.010611558977235843,0.0
2022-03-23 10:05:50+00:00,2.059,39.912,30753852,1157564,0.2090555975940436,0.008181340394714905,0.0
2022-03-23 10:21:30+00:00,4.03,39.904,22787793,752316,0.13729810609866439,0.005311252166517887,1.6666666666666667
2022-03-23 11:18:26+00:00,0.048,39.916,27473606,2826942,0.18640355964386587,0.021371155879658505,1.0869565217391304
2022-03-23 11:40:51+00:00,5.873,48.024,24375015,2624968,0.1546137640650509,0.018654445153832206,1.6666666666666667
2022-03-23 12:18:30+00:00,0.118,37.189,28306037,1326397,0.20327033721845839,0.009975410795230587,0.0
2022-03-23 12:33:05+00:00,0.977,51.874,35759671,1276968,0.24069509988992277,0.009753164778933407,0.0
2022-03-23 13:34:37+00:00,0.053,42.601,19152270,1190688,0.12084056923920561,0.008398600368995998,0.0
2022-03-23 13:58:01+00:00,0.12,37.221,28368527,1201967,0.20347947481511094,0.009630405084923235,0.0
2022-03-23 14:36:23+00:00,0.041,39.954,24134747,3949741,0.15743118442727075,0.028680030335771278,0.3333333333333333
2022-03-23 14:59:08+00:00,0.113,55.941,22150180,674535,0.1390376953125,0.005125258278128175,4.333333333333333
2022-03-23 16:02:27+00:00,7.007,46.563,22478467,1608294,0.1571235554904398,0.012047446731933665,1.1450381679389312
2022-03-23 16:25:28+00:00,4.096,63.901,23989053,3162446,0.1561107374879191,0.023830398079108986,0.6666666666666666
2022-03-23 17:02:37+00:00,7.078,46.55,40340894,1783501,0.27198019237564947,0.0132311302136552,3.1468531468531467
2022-03-23 17:24:50+00:00,0.15,37.154,28203634,1986670,0.1896303573597104,0.014159840586028738,0.0
2022-03-23 18:02:22+00:00,5.307,42.658,28174129,2829909,0.18057227572677012,0.021274447021999366,0.4444444444444444
2022-03-23 18:24:46+00:00,3.959,39.924,31297643,1669019,0.18848490303604296,0.012590381722868702,0.0
2022-03-23 19:22:29+00:00,2.817,47.887,10745558,2397173,0.05481718445434326,0.01616723255006837,0.0
2022-03-23 19:41:32+00:00,0.059,39.93,29866915,1738944,0.20007781616503673,0.013052159696767745,0.6666666666666666
2022-03-23 20:35:35+00:00,0.364,39.754,22418023,2261132,0.14049893038350095,0.01575474195399543,0.3333333333333333
2022-03-23 20:50:45+00:00,0.949,47.087,23968992,3355422,0.12833511992263005,0.021548950635754925,1.0
2022-03-23 21:34:56+00:00,0.083,42.553,24894029,1809788,0.14741228752639568,0.013576831225324581,2.0
2022-03-23 21:59:01+00:00,0.341,31.733,41566357,1400105,0.24927514090280903,0.010304683396796218,0.6666666666666666
2022-03-23 22:35:05+00:00,0.066,47.924,27641328,1478115,0.1696048011233558,0.011325385199652777,2.3333333333333335
2022-03-24 00:35:04+00:00,2.882,39.89,37720497,1952389,0.24099521042072777,0.013959110995376159,0.0
2022-03-24 00:49:56+00:00,0.318,39.69,32580495,2185404,0.23249346409212346,0.015517969694325192,0.0
2022-03-24 01:34:53+00:00,0.053,43.93,14483133,2167588,0.06713912714889278,0.016682274483748778,0.6666666666666666
2022-03-24 01:53:26+00:00,3.112,39.783,25553872,3073138,0.18707963806188652,0.023045805149019195,0.0
2022-03-24 02:34:42+00:00,2.204,31.836,25172334,2395259,0.16792598751979382,0.018183178395652023,1.293103448275862
2022-03-24 02:59:42+00:00,4.065,55.929,18844688,2638702,0.1237686164346856,0.018636069065574967,1.0
2022-03-24 03:50:55+00:00,0.041,39.929,18691094,2275715,0.12256131094322725,0.016298543294270832,0.0
2022-03-24 04:10:03+00:00,5.287,39.627,21683224,1893533,0.1416891307917208,0.012395518584367085,4.666666666666667
2022-03-24 04:50:05+00:00,10.779,42.541,12580238,1265860,0.08946147889789066,0.009171646043909572,0.44642857142857145
2022-03-24 05:05:11+00:00,7.002,46.627,30013558,2642368,0.17708966016483574,0.019857255863569855,0.0
2022-03-24 05:50:09+00:00,0.059,39.893,29588986,3106490,0.19031553849460697,0.02051379426292823,1.0
2022-03-24 06:09:07+00:00,4.093,42.569,38366907,2572071,0.2305161340803722,0.018374959084758932,1.6666666666666667
2022-03-24 06:50:04+00:00,1.35,42.569,28662407,2534697,0.20119782747956577,0.016379048248663604,0.0
2022-03-24 07:14:24+00:00,0.09,39.908,32314842,1722302,0.22440772688362354,0.012404972104914288,0.9259259259259259
2022-03-24 07:51:11+00:00,0.103,42.533,24221681,3401325,0.15240339799360794,0.024766821838040885,0.3333333333333333
2022-03-24 08:14:21+00:00,5.984,47.962,7079469,2561056,0.050186635271547125,0.01855563958496517,0.33444816053511706
2022-03-24 09:06:38+00:00,10.038,39.918,26807364,1112598,0.17137953933975134,0.007309456115592517,0.0
2022-03-24 09:21:42+00:00,0.094,39.919,20746644,2212077,0.14162068503279887,0.016743837014222756,0.6666666666666666
2022-03-24 10:06:33+00:00,3.056,43.942,29459803,2426684,0.20114672221834698,0.0175484080412728,1.1904761904761905
2022-03-24 10:26:42+00:00,9.073,55.865,22475688,2503691,0.139703816678916,0.018124192096507123,1.3333333333333333
2022-03-24 11:06:51+00:00,4.293,39.711,16354507,1153749,0.10032339402927437,0.008168165873482423,0.0
2022-03-24 11:27:58+00:00,1.797,39.955,24232748,2151483,0.15328998813546527,0.015429471770538095,0.6666666666666666
2022-03-24 12:06:37+00:00,2.031,55.991,35138624,1844611,0.2020144154518283,0.013919766184040982,0.6666666666666666
2022-03-24 12:26:22+00:00,0.031,39.925,12876168,1755107,0.0932951219708745,0.011146020174264828,0.3787878787878788
2022-03-24 13:06:41+00:00,2.041,39.961,11783480,1680792,0.0861971923828125,0.013140383724128096,0.5
2022-03-24 13:27:09+00:00,0.063,39.942,30512596,1968386,0.19753452225250176,0.01447684909986413,2.6666666666666665
2022-03-24 14:06:52+00:00,0.272,46.455,31468870,3281491,0.18416420757496374,0.024403976978115378,0.6666666666666666
2022-03-24 14:26:08+00:00,0.156,31.884,15552886,1522376,0.09502043200880507,0.011045460859469175,14.666666666666666
2022-03-24 15:14:55+00:00,122.792,42.492,11817185,1692715,0.06992247410146708,0.011533924257323178,0.0
2022-03-24 15:34:22+00:00,0.046,39.946,31000676,2026265,0.1879862559629656,0.015416913676241402,0.0
2022-03-24 16:15:25+00:00,0.097,55.913,37579444,1908504,0.20653010682637038,0.014390531373255461,0.3333333333333333
2022-03-24 16:33:37+00:00,4.717,27.945,16719928,2038759,0.1206390975338055,0.015225778914855924,0.49261083743842365
2022-03-24 17:14:56+00:00,0.958,31.04,34101782,1416780,0.21741026184191886,0.010799803319765405,0.6666666666666666
